"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99"
"11",NA,NA,NA,0.001607383129035,0.001607383129035,NA,-0.000658508699432883,-0.000201721636203244,0.0218364779115854,0.0360448189547507,0.243015454477598,NA,-0.00390278976886661,-0.00365040420034665,-0.000486058225378265,-0.00331617091314717,NA,NA,0.000868615077163953,0.00793433191275878,-0.00208398439465688,-0.00208398439465688,0.0100704223500086,-0.00178468258785866,-0.00178468258785866,-0.000408353711396719,NA,0.024288656976744,-0.000527172767686811,0.00399954495278619,0.0236992351065093,0.0236992351065093,-0.0014458178226227,NA,NA,NA,-0.000408353711396719,0.000434307538581977,-0.00336831160569095,-0.00336831160569095,0.016129442291889,NA,-0.00267698958203361,NA,0.00793550562925883,NA,-0.000718486048687813,-0.00526806959546306,NA,-0.00102035600928779,0.0517490091818735,-0.00105434553537362,-0.00365040420034665,NA,0.000545108928523327,NA,0.015963893031555,NA,-0.00176047824601625,-0.00208398439465688,-0.0014458178226227,-0.00365040420034665,NA,-0.00526806959546306,-0.00365040420034665,-0.00365040420034665,NA,0.016129442291889,-0.00301703998387154,-0.00365040420034665,-0.00178468258785866,-0.00365040420034665,-0.00365040420034665,0.00158710112585177,0.001607383129035,-0.00336831160569095,-0.00365040420034665,-0.00208398439465688,0.001607383129035,0.001607383129035,0.024288656976744,NA,0.001607383129035,-0.00365040420034665,-0.00336831160569095,-0.000909554619346443,NA,-0.0014458178226227,NA,-0.0014458178226227,-0.0014458178226227,-0.0014458178226227,-0.00208398439465688,-0.00336831160569095,0.001607383129035,-0.000408353711396719,NA,0.00399954495278619,0.001607383129035
"12",NA,NA,NA,0.00315926527842155,0.00315926527842155,NA,NA,NA,NA,0.000713114637987019,NA,0.0181353702465459,0.00130032952564224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00198300273250598,0.00198300273250598,NA,NA,NA,NA,NA,0.0013833697360921,0.0013833697360921,NA,NA,NA,NA,NA,NA,0.00143394906643615,0.00143394906643615,0.0011418402733727,NA,0.00478439144942372,NA,NA,NA,NA,0.000890186494491123,NA,NA,NA,0.00247618597410696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000890186494491123,NA,NA,NA,0.0011418402733727,NA,NA,0.00198300273250598,NA,NA,NA,0.00315926527842155,0.00143394906643615,NA,NA,0.00315926527842155,0.00315926527842155,NA,NA,0.00315926527842155,NA,0.00143394906643615,0.00254858143212055,NA,NA,0.00531779164158043,NA,NA,NA,NA,0.00143394906643615,0.00315926527842155,NA,NA,NA,0.00315926527842155
"13",0.00735936933873608,NA,-0.000579795835562437,0.0611154877051852,0.0611154877051852,0.00405532259915424,-0.000519818486307507,0.00326928649257576,NA,-0.00585905060363894,-0.00390278976886661,0.00130032952564224,0.225687326387906,-0.00330215663711143,-0.000311264872768185,0.00271127791107372,NA,0.0588749547098886,NA,-0.00216048164403213,0.0159400703185069,0.0159400703185069,NA,0.0140718475876857,0.0140718475876857,-0.000845779008016871,0.0516300756554891,-0.00189056059928482,0.00426472397323334,NA,-0.00259909243153754,-0.00259909243153754,0.0156039543077068,0.0088758983223125,0.000998459565042257,0.00130032952564224,-0.000845779008016871,0.000572997751707352,0.198702972145874,0.198702972145874,-0.00285797115593916,NA,0.0631243957365822,0.00172579133897714,NA,0.00399383826016903,NA,0.00460917244882533,0.00299537869512677,-0.000881665796162417,-0.0065533989456764,-0.000776965109122871,-0.00330215663711143,0.000411244677387039,NA,0.00199691913008451,-0.00236100311888071,0.00199691913008451,-0.000948261289643537,0.0159400703185069,0.0156039543077068,-0.00330215663711143,NA,0.00460917244882533,-0.00330215663711143,-0.00330215663711143,NA,-0.00285797115593916,0.0142326996315404,-0.00330215663711143,0.0140718475876857,-0.00330215663711143,-0.00330215663711143,NA,0.0611154877051852,0.198702972145874,-0.00330215663711143,0.0159400703185069,0.0611154877051852,0.0611154877051852,-0.00189056059928482,0.0088758983223125,0.0611154877051852,-0.00330215663711143,0.198702972145874,0.00502023894433167,0.00299537869512677,0.0156039543077068,0.00490624622582405,0.0156039543077068,0.0156039543077068,0.0156039543077068,0.0159400703185069,0.198702972145874,0.0611154877051852,-0.000845779008016871,0.00299537869512677,NA,0.0611154877051852
"14",NA,NA,0.00175339746456232,-0.00508863603785579,-0.00508863603785579,NA,0.0161751308224094,-5.15633532644476e-05,-0.00123568219042897,-0.00451273740664287,-0.00365040420034665,NA,-0.00330215663711143,0.224277797628016,0.0148227045729697,0.00568690970306154,NA,NA,0.00116893164304155,-0.00213754550440529,-0.00139911630316421,-0.00139911630316421,-5.15633532644476e-05,-0.00174039545269799,-0.00174039545269799,4.21211374196714e-05,NA,0.00416681054432623,NA,0.000845425494400921,0.0169573129868374,0.0169573129868374,-0.0012956595396839,NA,NA,NA,4.21211374196714e-05,NA,-0.00276767847393577,-0.00276767847393577,-0.00119794306389823,0.000775779102521775,-0.00191566828201289,NA,4.84473285868903e-05,-0.000444735913014091,-0.000568327765749016,0.00110410259625585,-0.000142865952414111,-0.000870197726348996,-0.00350275983810117,0.000145341985760671,0.224277797628016,NA,0.00692096526734624,0.00201985526971136,0.0028771273150547,0.000282595860920793,0.00579666166240352,-0.00139911630316421,-0.0012956595396839,0.224277797628016,NA,0.00110410259625585,0.224277797628016,0.224277797628016,NA,-0.00119794306389823,0.000234941955991028,0.224277797628016,-0.00174039545269799,0.224277797628016,0.224277797628016,NA,-0.00508863603785579,-0.00276767847393577,0.224277797628016,-0.00139911630316421,-0.00508863603785579,-0.00508863603785579,0.00416681054432623,NA,-0.00508863603785579,0.224277797628016,-0.00276767847393577,0.00508904736321219,-0.000142865952414111,-0.0012956595396839,NA,-0.0012956595396839,-0.0012956595396839,-0.0012956595396839,-0.00139911630316421,-0.00276767847393577,-0.00508863603785579,4.21211374196714e-05,-0.000142865952414111,0.000845425494400921,-0.00508863603785579
"15",0.00419685729127498,NA,-0.000509028489502067,0.000292698812479346,0.000292698812479346,NA,0.00211122734106796,NA,-0.000898102280494274,-0.003211601608226,-0.000486058225378265,NA,-0.000311264872768185,0.0148227045729697,0.217054579471626,0.00486096400920988,0.00137109687170261,-0.000167133352334325,0.00128753019553544,-0.00201894695191139,-0.00155986641207758,-0.00155986641207758,NA,0.00205137082300645,0.00205137082300645,0.00480402857593035,0.000120075529703287,-0.00160184472751693,-0.000317715208501066,NA,-0.00295520889954306,-0.00295520889954306,0.00087321313773127,NA,NA,NA,0.00480402857593035,0.000643765097767722,0.00075769145358314,0.00075769145358314,-0.00369891654120177,NA,0.000142538132632396,NA,NA,NA,NA,-0.00126381118668086,-8.35666761671626e-05,0.00102568541150323,-0.00575676680761907,-0.00104504698243595,0.0148227045729697,NA,NA,0.000341895137167742,-0.00309792584550523,0.000341895137167742,-0.00139811333775727,-0.00155986641207758,0.00087321313773127,0.0148227045729697,0.00179655868503751,-0.00126381118668086,0.0148227045729697,0.0148227045729697,NA,-0.00369891654120177,0.0216720959926449,0.0148227045729697,0.00205137082300645,0.0148227045729697,0.0148227045729697,0.00179655868503751,0.000292698812479346,0.00075769145358314,0.0148227045729697,-0.00155986641207758,0.000292698812479346,0.000292698812479346,-0.00160184472751693,NA,0.000292698812479346,0.0148227045729697,0.00075769145358314,-0.000972651524422361,-8.35666761671626e-05,0.00087321313773127,NA,0.00087321313773127,0.00087321313773127,0.00087321313773127,-0.00155986641207758,0.00075769145358314,0.000292698812479346,0.00480402857593035,-8.35666761671626e-05,NA,0.000292698812479346
"16",NA,NA,0.0086819054374326,-0.000845792061483998,-0.000845792061483998,0.0014469842395721,0.00233888944467643,8.36232908519937e-05,-0.00074632754475529,-0.00511263353689037,-0.00331617091314717,NA,0.00271127791107372,0.00568690970306154,0.00486096400920988,0.207982226147351,NA,NA,0.00143930493127443,-0.0015243728842539,0.00237687790197953,0.00237687790197953,NA,0.00250669503022341,0.00250669503022341,0.0052593527831473,-0.00103688104283254,0.00212500800934344,0.000971007866606623,-0.000169432382617983,-0.000140681919394311,-0.000140681919394311,NA,0.000910965746638216,0.00114511427897212,NA,0.0052593527831473,0.000719652465637215,0.00404747331901288,0.00404747331901288,-0.00183138815843012,NA,-0.00130327236010672,NA,NA,NA,NA,0.0205616266556262,-7.67930829767035e-06,0.0115758739165768,0.0013379726536319,0.00194201573321325,0.00568690970306154,NA,-0.000169432382617983,NA,-0.00211430712138331,0.000417782505037235,0.0131332142271233,0.00237687790197953,NA,0.00568690970306154,NA,0.0205616266556262,0.00568690970306154,0.00568690970306154,NA,-0.00183138815843012,NA,0.00568690970306154,0.00250669503022341,0.00568690970306154,0.00568690970306154,NA,-0.000845792061483998,0.00404747331901288,0.00568690970306154,0.00237687790197953,-0.000845792061483998,-0.000845792061483998,0.00212500800934344,0.000910965746638216,-0.000845792061483998,0.00568690970306154,0.00404747331901288,0.00223159756526761,-7.67930829767035e-06,NA,NA,NA,NA,NA,0.00237687790197953,0.00404747331901288,-0.000845792061483998,0.0052593527831473,-7.67930829767035e-06,-0.000169432382617983,-0.000845792061483998
"17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00137109687170261,NA,0.0181353702465459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00323503653685202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00323503653685202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",NA,NA,NA,0.0201532205410355,0.0201532205410355,0.00271033450644087,NA,0.00134697355772076,NA,NA,NA,NA,0.0664874845366991,NA,-0.000167133352334325,NA,NA,0.0927150742490558,NA,NA,0.00493613908212181,0.00493613908212181,NA,0.010086796631436,0.010086796631436,NA,0.0192677163667271,NA,0.00349770840034416,NA,NA,NA,0.00623016367668431,0.00580329557488374,0.00240846454584089,NA,NA,NA,0.0252642146791601,0.0252642146791601,-0.00104015504843195,NA,0.0250839091693425,0.00313579631977577,NA,NA,NA,-0.00112895410675729,0.0012556709585711,0.000528339184636213,NA,NA,NA,0.00182124965818567,NA,0.001681132771906,-0.000969159614566458,0.001681132771906,NA,0.00493613908212181,0.00623016367668431,NA,NA,-0.00112895410675729,NA,NA,NA,-0.00104015504843195,0.0125777354706802,NA,0.010086796631436,NA,NA,NA,0.0201532205410355,0.0252642146791601,NA,0.00493613908212181,0.0201532205410355,0.0201532205410355,NA,0.00580329557488374,0.0201532205410355,NA,0.0252642146791601,0.00218783576850157,0.0012556709585711,0.00623016367668431,0.00313579631977577,0.00623016367668431,0.00623016367668431,0.00623016367668431,0.00493613908212181,0.0252642146791601,0.0201532205410355,NA,0.0012556709585711,NA,0.0201532205410355
"19",NA,NA,NA,0.000249938182682012,0.000249938182682012,NA,NA,NA,0.000890186494491123,0.00285245855194808,0.000868615077163953,NA,NA,0.00116893164304155,0.00128753019553544,0.00143930493127443,NA,NA,0.0550855184117465,0.000329764158782563,NA,NA,0.00207430533165565,0.000528339184636213,0.000528339184636213,0.00342889450145016,0.000953800997971118,0.00238411291018221,NA,NA,NA,NA,0.000830209145236193,NA,NA,NA,0.00342889450145016,NA,NA,NA,0.00456736109349081,0.00290164778744187,NA,NA,NA,NA,NA,-0.000564477053378647,NA,NA,-0.000215379980298016,NA,0.00116893164304155,NA,NA,NA,NA,NA,0.00066845607091588,NA,0.000830209145236193,0.00116893164304155,NA,-0.000564477053378647,0.00116893164304155,0.00116893164304155,NA,0.00456736109349081,NA,0.00116893164304155,0.000528339184636213,0.00116893164304155,0.00116893164304155,NA,0.000249938182682012,NA,0.00116893164304155,NA,0.000249938182682012,0.000249938182682012,0.00238411291018221,NA,0.000249938182682012,0.00116893164304155,NA,NA,NA,0.000830209145236193,NA,0.000830209145236193,0.000830209145236193,0.000830209145236193,NA,NA,0.000249938182682012,0.00342889450145016,NA,NA,0.000249938182682012
"20",NA,NA,0.00317128779815234,-0.00149605974554618,-0.00149605974554618,NA,NA,NA,0.0113515459405789,0.0132024382355776,0.00793433191275878,NA,-0.00216048164403213,-0.00213754550440529,-0.00201894695191139,-0.0015243728842539,NA,NA,0.000329764158782563,0.170358835047483,-0.00114653557712785,-0.00114653557712785,0.000421066757932227,-0.00112489938908721,-0.00112489938908721,NA,NA,0.0059735518007045,NA,0.00016801108446225,0.00365970349042856,0.00365970349042856,NA,NA,NA,NA,NA,NA,-0.0018932425624443,-0.0018932425624443,0.00305572793687184,NA,NA,NA,NA,NA,0.00543586357326971,-0.00305220831692919,NA,NA,0.0203166857104112,-0.000631716147486225,-0.00213754550440529,NA,0.00179068571679427,NA,0.02269713855135,NA,-0.00098478250280754,-0.00114653557712785,NA,-0.00213754550440529,NA,-0.00305220831692919,-0.00213754550440529,-0.00213754550440529,NA,0.00305572793687184,NA,-0.00213754550440529,-0.00112489938908721,-0.00213754550440529,-0.00213754550440529,0.00220988951998724,-0.00149605974554618,-0.0018932425624443,-0.00213754550440529,-0.00114653557712785,-0.00149605974554618,-0.00149605974554618,0.0059735518007045,NA,-0.00149605974554618,-0.00213754550440529,-0.0018932425624443,NA,NA,NA,NA,NA,NA,NA,-0.00114653557712785,-0.0018932425624443,-0.00149605974554618,NA,NA,0.00016801108446225,-0.00149605974554618
