"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99"
"11",0,0,0,4.55397695514763,4.55397695514763,0,4.2049633076371,6.8376359872012,30.7742274329086,9.78975819119919,82.3772335600907,0,1.94854911552366,2.48823701852872,4.97358073819868,2.38939489607998,0,0,12.5356659765355,11.8514859883209,2.32266635977699,2.32266635977699,42.8906257378985,3.60400396825397,3.60400396825397,6.29367658778282,0,23.5211937816489,4.84571962118181,21.4897131026324,14.7123053558773,14.7123053558773,1.71619236583522,0,0,0,6.29367658778282,13.105468975469,2.34692973105672,2.34692973105672,9.83736433999006,0,1.58417756846328,0,39.3164069264069,0,3.93880215109723,2.1836933915197,0,2.81562810019841,10.8974823546019,4.33564387158372,2.48823701852872,0,10.5611837897552,0,10.3984376788967,0,2.84059426069278,2.32266635977699,1.71619236583522,2.48823701852872,0,2.1836933915197,2.48823701852872,2.48823701852872,0,9.83736433999006,2.11258068643072,2.48823701852872,3.60400396825397,2.48823701852872,2.48823701852872,40.8000449236298,4.55397695514763,2.34692973105672,2.48823701852872,2.32266635977699,4.55397695514763,4.55397695514763,23.5211937816489,0,4.55397695514763,2.48823701852872,2.34692973105672,4.71625382977619,0,1.71619236583522,0,1.71619236583522,1.71619236583522,1.71619236583522,2.32266635977699,2.34692973105672,4.55397695514763,6.29367658778282,0,21.4897131026324,4.55397695514763
"12",0,0,0,30.2403689275131,30.2403689275131,0,0,0,0,11.5358889354622,0,100912.111111111,35.0065140302189,0,0,0,0,0,0,0,0,0,0,126.140138888889,126.140138888889,0,0,0,0,0,40.9379761099842,40.9379761099842,0,0,0,0,0,0,45.029946948287,45.029946948287,25.9569864814656,0,141.13581973582,0,0,0,0,16.1304525433362,0,0,0,315.350347222222,0,0,0,0,0,0,0,0,0,0,0,16.1304525433362,0,0,0,25.9569864814656,0,0,126.140138888889,0,0,0,30.2403689275131,45.029946948287,0,0,30.2403689275131,30.2403689275131,0,0,30.2403689275131,0,45.029946948287,360.400396825397,0,0,37842.0416666667,0,0,0,0,45.029946948287,30.2403689275131,0,0,0,30.2403689275131
"13",107.302575614367,0,5.03151730709569,17.6914640797881,17.6914640797881,70.7658563191523,5.37681751444539,26.9231916996047,0,1.74475732706287,1.94854911552366,35.0065140302189,107.302575614367,2.42417262116072,5.40182596800095,7.61715814546431,0,107.302575614367,0,2.30005520888205,22.2088570450433,22.2088570450433,0,21.0521457406139,21.0521457406139,5.2635760898543,74.038777173913,2.74560894354658,25.5581539327424,0,3.37614123000059,3.37614123000059,28.3673475762119,84.9190275829827,25.9785183066362,35.0065140302189,5.2635760898543,16.9619191692813,107.302575614367,107.302575614367,3.36365161096438,0,43.5705288118866,53.0743922393642,0,23.7303772993311,0,5.84824464248918,24.4352399913904,3.57675252047889,1.28450342078267,5.4843538647343,2.42417262116072,14.390432881227,0,25.1832575421473,3.73528965922444,25.1832575421473,5.38268100137499,22.2088570450433,28.3673475762119,2.42417262116072,0,5.84824464248918,2.42417262116072,2.42417262116072,0,3.36365161096438,15.1336007765017,2.42417262116072,21.0521457406139,2.42417262116072,2.42417262116072,0,17.6914640797881,107.302575614367,2.42417262116072,22.2088570450433,17.6914640797881,17.6914640797881,2.74560894354658,84.9190275829827,17.6914640797881,2.42417262116072,107.302575614367,18.5560845047401,24.4352399913904,28.3673475762119,107.302575614367,28.3673475762119,28.3673475762119,28.3673475762119,22.2088570450433,107.302575614367,17.6914640797881,5.2635760898543,24.4352399913904,0,17.6914640797881
"14",0,0,15.6923249706269,1.87917881403101,1.87917881403101,0,53.370688135394,8.98318513169998,2.3672482640699,2.56155194325719,2.48823701852872,0,2.42417262116072,109.673831662843,13.1377604405248,9.41539498237611,0,0,16.46917274145,2.34114911595559,4.46014539609058,4.46014539609058,8.98318513169998,3.03537672789498,3.03537672789498,8.11627976252536,0,11.6831357112305,0,13.8423282681258,14.2095207901877,14.2095207901877,2.20024662286567,0,0,0,8.11627976252536,0,2.93366216382089,2.93366216382089,4.44161935083163,21.0111972238288,0.990602350503095,0,9.98031868131868,5.88462186398507,5.13390878668656,4.8234072610626,8.15385513179631,3.64777729580361,2.90229381838634,8.4578971875582,109.673831662843,0,35.6439952904239,25.7224708281409,6.69071643440358,12.7299983180085,15.2081046572475,4.46014539609058,2.20024662286567,109.673831662843,0,4.8234072610626,109.673831662843,109.673831662843,0,4.44161935083163,6.34822633068885,109.673831662843,3.03537672789498,109.673831662843,109.673831662843,0,1.87917881403101,2.93366216382089,109.673831662843,4.46014539609058,1.87917881403101,1.87917881403101,11.6831357112305,0,1.87917881403101,109.673831662843,2.93366216382089,18.9260151984551,8.15385513179631,2.20024662286567,0,2.20024662286567,2.20024662286567,2.20024662286567,4.46014539609058,2.93366216382089,1.87917881403101,8.11627976252536,8.15385513179631,13.8423282681258,1.87917881403101
"15",80.9239062639223,0,5.6961001981887,4.54985772442315,4.54985772442315,0,18.6362995896033,0,5.26449140949245,3.05732886203444,4.97358073819868,0,5.40182596800095,13.1377604405248,122.797322877231,9.36824737434359,40.0021582100071,8.14858778351995,18.3343225129199,2.56448998723697,1.60837188051201,1.60837188051201,0,10.3130564135174,10.3130564135174,18.4142454532552,8.60916013650152,1.52257349588262,7.04037984496124,0,2.21860709400039,2.21860709400039,9.9440393290413,0,0,0,18.4142454532552,19.3417028707726,6.55986941063242,6.55986941063242,2.08882357067534,0,6.72290913577201,0,0,0,0,4.04816934213341,9.07265443938304,12.3371142143012,1.88986574220506,3.06103471520054,13.1377604405248,0,0,14.1943142035509,2.91728446614416,14.1943142035509,1.97985934897673,1.60837188051201,9.9440393290413,13.1377604405248,60.6929296979417,4.04816934213341,13.1377604405248,13.1377604405248,0,2.08882357067534,20.4787533763416,13.1377604405248,10.3130564135174,13.1377604405248,13.1377604405248,60.6929296979417,4.54985772442315,6.55986941063242,13.1377604405248,1.60837188051201,4.54985772442315,4.54985772442315,1.52257349588262,0,4.54985772442315,13.1377604405248,6.55986941063242,3.33772748654926,9.07265443938304,9.9440393290413,0,9.9440393290413,9.9440393290413,9.9440393290413,1.60837188051201,6.55986941063242,4.54985772442315,18.4142454532552,9.07265443938304,0,4.54985772442315
"16",0,0,41.1326539855072,4.21745145221209,4.21745145221209,46.148831300813,21.3127894242803,11.4672853535354,5.96250656512605,1.8003350072684,2.38939489607998,0,7.61715814546431,9.41539498237611,9.36824737434359,141.90765625,0,0,21.0233564814815,4.34965996168582,11.3017546042807,11.3017546042807,0,11.631775102459,11.631775102459,20.9264746543779,3.19611838400901,10.6848117647059,16.276146953405,8.71936443932412,5.91722170513775,5.91722170513775,0,27.0300297619048,34.1946159638554,0,20.9264746543779,22.2600245098039,9.2818350911618,9.2818350911618,4.12607930944964,0,4.95476813966176,0,0,0,0,10.9260591507545,10.3961652930403,39.4187934027778,4.30023200757576,14.2800157232704,9.41539498237611,0,8.71936443932412,0,3.91469396551724,16.3112248563218,26.786515980266,11.3017546042807,0,9.41539498237611,0,10.9260591507545,9.41539498237611,9.41539498237611,0,4.12607930944964,0,9.41539498237611,11.631775102459,9.41539498237611,9.41539498237611,0,4.21745145221209,9.2818350911618,9.41539498237611,11.3017546042807,4.21745145221209,4.21745145221209,10.6848117647059,27.0300297619048,4.21745145221209,9.41539498237611,9.2818350911618,15.5942479395604,10.3961652930403,0,0,0,0,0,11.3017546042807,9.2818350911618,4.21745145221209,20.9264746543779,10.3961652930403,8.71936443932412,4.21745145221209
"17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0021582100071,0,100912.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.4963861456992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.4963861456992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18",0,0,0,24.8832174784338,24.8832174784338,485.15438034188,0,101.181929590018,0,0,0,0,145.174072890026,0,8.14858778351995,0,0,1576.75173611111,0,0,44.7702356304841,44.7702356304841,0,71.670533459596,71.670533459596,0,197.093967013889,0,136.367717717718,0,0,0,75.083416005291,560.622839506173,350.389274691358,0,0,0,66.015370594024,66.015370594024,2.72049185238438,0,90.7301698301698,756.840833333333,0,0,0,3.52215577686771,90.1000992063492,33.5479092789598,0,0,0,180.200198412698,0,152.588877688172,3.07658875338753,152.588877688172,0,44.7702356304841,75.083416005291,0,0,3.52215577686771,0,0,0,2.72049185238438,49.0102530894177,0,71.670533459596,0,0,0,24.8832174784338,66.015370594024,0,44.7702356304841,24.8832174784338,24.8832174784338,0,560.622839506173,24.8832174784338,0,66.015370594024,54.0600595238095,90.1000992063492,75.083416005291,756.840833333333,75.083416005291,75.083416005291,75.083416005291,44.7702356304841,66.015370594024,24.8832174784338,0,90.1000992063492,0,24.8832174784338
"19",0,0,0,7.10949070812393,7.10949070812393,0,0,0,49.4667211328976,11.1263307484043,12.5356659765355,0,0,16.46917274145,18.3343225129199,21.0233564814815,0,0,6307.00694444444,18.9115650508079,0,0,312.74414600551,26.7246056967985,26.7246056967985,119.093758195646,55.0029675387597,48.6557912782599,0,0,0,0,44.7305457052797,0,0,0,119.093758195646,0,0,0,24.6027089259109,946.051041666667,0,0,0,0,0,3.78571845404829,0,0,4.62390538449006,0,16.46917274145,0,0,0,0,0,34.0000374363582,0,44.7305457052797,16.46917274145,0,3.78571845404829,16.46917274145,16.46917274145,0,24.6027089259109,0,16.46917274145,26.7246056967985,16.46917274145,16.46917274145,0,7.10949070812393,0,16.46917274145,0,7.10949070812393,7.10949070812393,48.6557912782599,0,7.10949070812393,16.46917274145,0,0,0,44.7305457052797,0,44.7305457052797,44.7305457052797,44.7305457052797,0,0,7.10949070812393,119.093758195646,0,0,7.10949070812393
"20",0,0,35.7506298220753,4.04888560263308,4.04888560263308,0,0,0,43.8621172606974,9.23965035339473,11.8514859883209,0,2.30005520888205,2.34114911595559,2.56448998723697,4.34965996168582,0,0,18.9115650508079,269.978894173603,3.01478164460319,3.01478164460319,20.9341923289692,3.10689997263273,3.10689997263273,0,0,21.0710171154331,0,15.7532956358843,10.9167936293291,10.9167936293291,0,0,0,0,0,0,2.82216380320248,2.82216380320248,8.4429057487791,0,0,0,0,0,48.3295551298425,2.42395911177538,0,0,10.1680362740708,5.99953098163562,2.34114911595559,0,31.9566854327938,0,21.4040821136194,0,3.76593936076695,3.01478164460319,0,2.34114911595559,0,2.42395911177538,2.34114911595559,2.34114911595559,0,8.4429057487791,0,2.34114911595559,3.10689997263273,2.34114911595559,2.34114911595559,132.701490356517,4.04888560263308,2.82216380320248,2.34114911595559,3.01478164460319,4.04888560263308,4.04888560263308,21.0710171154331,0,4.04888560263308,2.34114911595559,2.82216380320248,0,0,0,0,0,0,0,3.01478164460319,2.82216380320248,4.04888560263308,0,0,15.7532956358843,4.04888560263308
"21",0,0,0,9.65474248360241,9.65474248360241,121.142990529545,0,58.1030644232615,0,0.550829966745532,2.32266635977699,0,22.2088570450433,4.46014539609058,1.60837188051201,11.3017546042807,0,44.7702356304841,0,3.01478164460319,378.262807163682,378.262807163682,0,4.0223258574263,4.0223258574263,0,14.6636689485921,3.67099971301652,19.6136270381168,0,1.6395291951367,1.6395291951367,39.1031171962456,218.057382953181,181.714485794318,0,0,0,23.2704049604776,23.2704049604776,1.11756873988667,0,36.7027278238028,0,0,162.58664518439,0,1.48946299831408,52.3584111610746,0,0.470141983335542,16.0475130311865,4.46014539609058,48.1425390935595,0,0,3.80853648308639,0,4.90340675952921,378.262807163682,39.1031171962456,4.46014539609058,0,1.48946299831408,4.46014539609058,4.46014539609058,0,1.11756873988667,11.3502005823762,4.46014539609058,4.0223258574263,4.46014539609058,4.46014539609058,0,9.65474248360241,23.2704049604776,4.46014539609058,378.262807163682,9.65474248360241,9.65474248360241,3.67099971301652,218.057382953181,9.65474248360241,4.46014539609058,23.2704049604776,8.70999884916372,52.3584111610746,39.1031171962456,0,39.1031171962456,39.1031171962456,39.1031171962456,378.262807163682,23.2704049604776,9.65474248360241,0,52.3584111610746,0,9.65474248360241
"22",0,0,0,9.65474248360241,9.65474248360241,121.142990529545,0,58.1030644232615,0,0.550829966745532,2.32266635977699,0,22.2088570450433,4.46014539609058,1.60837188051201,11.3017546042807,0,44.7702356304841,0,3.01478164460319,378.262807163682,378.262807163682,0,4.0223258574263,4.0223258574263,0,14.6636689485921,3.67099971301652,19.6136270381168,0,1.6395291951367,1.6395291951367,39.1031171962456,218.057382953181,181.714485794318,0,0,0,23.2704049604776,23.2704049604776,1.11756873988667,0,36.7027278238028,0,0,162.58664518439,0,1.48946299831408,52.3584111610746,0,0.470141983335542,16.0475130311865,4.46014539609058,48.1425390935595,0,0,3.80853648308639,0,4.90340675952921,378.262807163682,39.1031171962456,4.46014539609058,0,1.48946299831408,4.46014539609058,4.46014539609058,0,1.11756873988667,11.3502005823762,4.46014539609058,4.0223258574263,4.46014539609058,4.46014539609058,0,9.65474248360241,23.2704049604776,4.46014539609058,378.262807163682,9.65474248360241,9.65474248360241,3.67099971301652,218.057382953181,9.65474248360241,4.46014539609058,23.2704049604776,8.70999884916372,52.3584111610746,39.1031171962456,0,39.1031171962456,39.1031171962456,39.1031171962456,378.262807163682,23.2704049604776,9.65474248360241,0,52.3584111610746,0,9.65474248360241
"23",0,0,0,0,0,0,0,0,236.913786357115,15.3539730251524,42.8906257378985,0,0,8.98318513169998,0,0,0,0,312.74414600551,20.9341923289692,0,0,7505.85950413223,0,0,64.9602317430799,0,82.3175020393365,0,0,42.2324575680074,42.2324575680074,0,0,0,0,64.9602317430799,0,0,0,27.074751449567,0,0,0,0,0,0,4.15816149000073,0,0,15.5508138897767,68.8037121212121,8.98318513169998,0,245.727543290043,0,38.9454974271012,573.364267676768,37.8042374292374,0,0,8.98318513169998,0,4.15816149000073,8.98318513169998,8.98318513169998,0,27.074751449567,0,8.98318513169998,0,8.98318513169998,8.98318513169998,0,0,0,8.98318513169998,0,0,0,82.3175020393365,0,0,8.98318513169998,0,77.5981715652768,0,0,0,0,0,0,0,0,0,64.9602317430799,0,0,0
"24",126.140138888889,0,32.8489945023148,10.7353309692671,10.7353309692671,126.140138888889,0,0,0,4.67748730467744,3.60400396825397,126.140138888889,21.0521457406139,3.03537672789498,10.3130564135174,11.631775102459,0,71.670533459596,26.7246056967985,3.10689997263273,4.0223258574263,4.0223258574263,0,394.187934027778,394.187934027778,7.82507065067549,56.6982644834475,7.64949295869551,132.779093567251,45.0500496031746,6.90233318133455,6.90233318133455,33.2648045593061,0,0,257.428854875283,7.82507065067549,59.5000655136268,21.7756046418358,21.7756046418358,3.49010467904575,72.7731570512821,19.2230980890179,394.187934027778,33.1947733918129,58.1588755122951,0,11.4573655565167,0,0,2.95887523457048,16.5973866959064,3.03537672789498,0,0,133.87514740566,2.59192066210046,87.5973186728395,0,4.0223258574263,33.2648045593061,3.03537672789498,0,11.4573655565167,3.03537672789498,3.03537672789498,0,3.49010467904575,16.6558281983568,3.03537672789498,394.187934027778,3.03537672789498,3.03537672789498,0,10.7353309692671,21.7756046418358,3.03537672789498,4.0223258574263,10.7353309692671,10.7353309692671,7.64949295869551,0,10.7353309692671,3.03537672789498,21.7756046418358,27.7705785225049,0,33.2648045593061,0,33.2648045593061,33.2648045593061,33.2648045593061,4.0223258574263,21.7756046418358,10.7353309692671,7.82507065067549,0,45.0500496031746,10.7353309692671
