"","D102300","D103780","D104130","D104300","D104310","D107650","D109100","D109350","D109800","D114480","D114500","D115645","D125320","D125852","D125853","D126200","D127350","D127750","D131200","D131440","D132090","D132300","D133239","D137750","D137760","D140600","D143465","D144700","D145500","D153800","D155600","D155601","D157300","D161400","D164230","D165199","D165720","D166760","D168600","D168601","D176807","D181000","D181500","D182830","D188470","D190310","D205700","D208550","D209850","D210050","D211980","D219700","D222100","D226150","D236000","D254200","D254500","D260480","D266600","D267740","D300125","D600319","D600803","D600807","D601208","D601318","D601367","D601518","D601665","D601666","D601682","D601941","D601942","D602080","D602096","D602404","D603266","D604827","D605055","D605526","D605839","D605841","D605844","D606889","D607060","D607154","D607373","D607498","D607499","D607501","D607508","D607516","D607682","D607688","D607822","D607850","D608049","D608895","D608907"
"D114500",0,0.000209544908846896,0.000244430011243006,-0.00155900844582549,-0.00155900844582549,5.6024768689316e-05,0.00100882714921383,0.000524941153122996,0.00152578223817451,0.00110643687814798,0.143482113609306,-4.40602795578787e-06,-0.000488277679374743,0.000458222696366009,-0.000437350486307953,0.000427535955233373,-8.90974857763886e-05,-0.000517535725572423,0.00111120414828001,0,-0.000359283346901377,-0.000359283346901377,0.000237093914279433,0.000910161619742403,0.000910161619742403,-0.000227407828535364,-0.000432467973602767,0.000205482701456907,-3.34440382767256e-05,0,0.00121807601275667,0.00121807601275667,0.000212445361939006,0.000749723970681602,-0.000198685313408458,0,-0.000227407828535364,0,-0.000261415848763284,-0.000261415848763284,0.000360054723383687,0,-0.00313842616357177,0,0.00088163360546374,-7.0181011399774e-05,0.000315633985823232,-0.000485237614613479,-8.81205591157574e-06,0,0.000535429427246632,-2.25153028544824e-05,0.000458222696366009,0.000214578611424951,2.4021609877071e-05,0.000673261439363546,0.000388176539138539,-0.000550070248944571,-0.00112133206777342,-0.000359283346901377,0.000212445361939006,0.000458222696366009,0,-0.000485237614613479,0.000458222696366009,0.000458222696366009,0.000163622783470702,0.000360054723383687,-7.17569131698223e-05,0.000458222696366009,0.000910161619742403,0.000458222696366009,0.000458222696366009,0.0005556957113898,-0.00155900844582549,-0.000261415848763284,0.000458222696366009,-0.000144155991200922,-0.00021469670603159,-0.00155900844582549,0.000205482701456907,0.000749723970681602,0.000712435591672236,-0.00155900844582549,-0.000261415848763284,0.000777306615510456,-8.81205591157574e-06,0.000212445361939006,0,0.000228464879050149,0.000212445361939006,0.000212445361939006,-0.000144155991200922,-0.000261415848763284,-0.00155900844582549,-0.000227407828535364,-8.81205591157574e-06,0,-0.00155900844582549
"D115645",0,0.000526701577733109,0.00040808109734254,-9.80327571729018e-05,-9.80327571729018e-05,0.000313878476065695,0.000184885692786878,0.000217723433834806,0.000242325147115843,4.77821533479128e-05,-4.40602795578787e-06,0.0179858842511429,4.17272520336656e-05,0.000302228370068107,0.000767923054132304,0.000169472339642127,0.000294962001689081,2.70982289348256e-05,0.000228379818767174,0,0.00010866552175828,0.00010866552175828,0,0.000173922856178942,0.000173922856178942,0.000110579917447007,0.000364928083871164,0,2.92528427134811e-05,0,0.000133546180299597,0.000133546180299597,0.000198550555541881,0.0003060062772904,0.000186523435016808,0,0.000110579917447007,0,0.000122643638702185,0.000122643638702185,3.59205733917621e-05,0,-0.00019820134854972,0,0,0.000313878476065695,0,-0.000109694494446418,0.000281460063765249,0,0.000184885692786878,0.000361544184610987,0.000302228370068107,0.000393155397433513,0,0.000355988055817492,0.00028471683076124,-2.90883532031134e-05,-0.000108877990024155,0.00010866552175828,0.000198550555541881,0.000302228370068107,0,-0.000109694494446418,0.000302228370068107,0.000302228370068107,7.42303657567177e-05,3.59205733917621e-05,0.000141710100520115,0.000302228370068107,0.000173922856178942,0.000302228370068107,0.000302228370068107,0,-9.80327571729018e-05,0.000122643638702185,0.000302228370068107,0.000239903496264547,0,-9.80327571729018e-05,0,0.0003060062772904,0.000298548601488527,-9.80327571729018e-05,0.000122643638702185,9.68153971957462e-05,0.000281460063765249,0.000198550555541881,0,0.000244788915739142,0.000198550555541881,0.000198550555541881,0.000239903496264547,0.000122643638702185,-9.80327571729018e-05,0.000110579917447007,0.000281460063765249,0,-9.80327571729018e-05
"D125320",0,-5.14078928414875e-05,7.01548898665245e-05,0.0452809629415411,0.0452809629415411,0.000148291328668223,-0.000153040514689138,0.000106290229296563,0.000403142924514766,-0.000383901316767342,-0.000488277679374743,4.17272520336656e-05,0.114627742596102,-3.56978374079082e-05,-0.000571671155602069,-0.000168453867833889,0.000338005932859386,0.189736074700437,-0.000109546388708841,0.000203950272901069,-6.31340703173059e-06,-6.31340703173059e-06,0,-2.51115036710296e-05,-2.51115036710296e-05,0.00015887973473292,1.02410719777939e-06,0.000251615981446361,2.3331018458335e-05,0,-0.000204380027176419,-0.000204380027176419,-8.23645123794063e-05,-3.19199301856159e-05,-0.000151402772459208,0,0.00015887973473292,0,6.35771776877974e-05,6.35771776877974e-05,-0.000289076329598547,0.000185033798524455,-0.00229366356876812,0,0,-2.40477314103205e-05,0,-0.00121429301866612,8.34545040673312e-05,0,-0.000109694237889411,0.000537752481625104,-3.56978374079082e-05,5.52291899574969e-05,0.000336696571221913,0.000232510488171816,-5.32093767147756e-05,-0.000639455934757135,-0.001217792082135,-6.31340703173059e-06,-8.23645123794063e-05,-3.56978374079082e-05,0,-0.00121429301866612,-3.56978374079082e-05,-3.56978374079082e-05,-0.000269236200921736,-0.000289076329598547,-0.000196045422422938,-3.56978374079082e-05,-2.51115036710296e-05,-3.56978374079082e-05,-3.56978374079082e-05,0,0.0452809629415411,6.35771776877974e-05,-3.56978374079082e-05,0.000393456321109581,0.0033633357842102,0.0452809629415411,0.000251615981446361,-3.19199301856159e-05,-3.9377605987489e-05,0.0452809629415411,6.35771776877974e-05,-0.00024111081028027,8.34545040673312e-05,-8.23645123794063e-05,0,-9.31372917368733e-05,-8.23645123794063e-05,-8.23645123794063e-05,0.000393456321109581,6.35771776877974e-05,0.0452809629415411,0.00015887973473292,8.34545040673312e-05,0,0.0452809629415411
"D125852",0,8.7732303680549e-05,0.000330656007900966,-0.000154528901740087,-0.000154528901740087,0.000236453386624121,0.0032163263246288,0.00184148174352311,0.000526186906837403,-2.9642936093661e-05,0.000458222696366009,0.000302228370068107,-3.56978374079082e-05,0.0281243739441033,0.00135682816821524,0.00038048129188997,0.000631460615983877,-5.03268605067482e-05,0.000150954729325601,0,3.12404323167059e-05,3.12404323167059e-05,0,0.0003893823249636,0.0003893823249636,0.00026269644749973,6.84555674957604e-06,0,0.000322381810035913,0,5.61210908580231e-05,5.61210908580231e-05,0.000121125466100307,0.000653549167186516,0.000109098345575234,0,0.00026269644749973,0,0.000286823890010087,0.000286823890010087,0.000619529101756209,0,-0.000238142168399519,0,0,0.000669293564737107,0,0.000619808902780827,0.000204034974323675,0,0.000107460603345304,0.000284119095169413,0.0281243739441033,0.000315730307991939,0.000330656007900966,0.00130258744934794,0.000207291741319666,0.00150453395670887,0.000625524433736664,3.12404323167059e-05,0.000121125466100307,0.0281243739441033,0,0.000619808902780827,0.0281243739441033,0.0281243739441033,0.000457314379165623,0.000619529101756209,0.000324956813645946,0.0281243739441033,0.0003893823249636,0.0281243739441033,0.0281243739441033,0,-0.000154528901740087,0.000286823890010087,0.0281243739441033,0.000162478406822973,0,-0.000154528901740087,0,0.000653549167186516,0.00063863381558277,-0.000154528901740087,0.000286823890010087,0.00206537814427598,0.000204034974323675,0.000121125466100307,0,0.000167363826297569,0.000121125466100307,0.000121125466100307,0.000162478406822973,0.000286823890010087,-0.000154528901740087,0.00026269644749973,0.000204034974323675,0,-0.000154528901740087
"D125853",0,0.000605424743119596,0.000244430011243006,-0.00147692085380376,-0.00147692085380376,0.000256355516020869,0.000763251140437639,-3.21096106717979e-05,-8.70818892103881e-05,0.000526116842769797,-0.000437350486307953,0.000767923054132304,-0.000571671155602069,0.00135682816821524,0.143482113609306,0.00164918992486702,-8.90974857763886e-05,-0.000569082819717736,0.000361591678065475,0,-0.000236979806978998,-0.000236979806978998,0,-5.49993591906525e-05,-5.49993591906525e-05,0.00116842923149394,-0.000432467973602767,0,-0.000391868501446746,0,0.000176052839835664,0.000176052839835664,-8.96282455505748e-05,-7.80532101750694e-05,-0.000125709607125792,0,0.00116842923149394,0,-0.00031734899606966,-0.00031734899606966,0.000360054723383687,0,-0.00261689604265743,0,0,-7.0181011399774e-05,5.96235971671838e-05,-0.00138738372223267,0.000159100279119532,0,-0.000130622833815582,-2.25153028544824e-05,0.00135682816821524,0.000494186280124321,0,0.000140243928192909,0.000168870580107504,7.54411483002413e-05,-0.00112133206777342,-0.000236979806978998,-8.96282455505748e-05,0.00135682816821524,0,-0.00138738372223267,0.00135682816821524,0.00135682816821524,0.000163622783470702,0.000360054723383687,0.000838420131104675,0.00135682816821524,-5.49993591906525e-05,0.00135682816821524,0.00135682816821524,0,-0.00147692085380376,-0.00031734899606966,0.00135682816821524,3.44305766174244e-05,0,-0.00147692085380376,0,-7.80532101750694e-05,0.000443503622047686,-0.00147692085380376,-0.00031734899606966,0.00057694172480923,0.000159100279119532,-8.96282455505748e-05,0,-8.21543519637897e-05,-8.96282455505748e-05,-8.96282455505748e-05,3.44305766174244e-05,-0.00031734899606966,-0.00147692085380376,0.00116842923149394,0.000159100279119532,0,-0.00147692085380376
"D126200",0,-4.50237267454317e-05,0.000592186746438836,-0.000401079363645332,-0.000401079363645332,0.000103697356198141,0.00257373245759506,0.000489525492121946,0.000260674845985441,0.000792853224359278,0.000427535955233373,0.000169472339642127,-0.000168453867833889,0.00038048129188997,0.00164918992486702,0.0589138301165226,0.00112467069324156,-0.000183082890932729,0.000232784189288104,0,-0.000101515598109275,-0.000101515598109275,0,0.000123870264111639,0.000123870264111639,0.000925350260383687,-5.54341558639452e-05,0,-7.58862812420291e-05,0,-7.66349395679575e-05,-7.66349395679575e-05,-1.16305643256739e-05,0.00260042209195669,0.000395925495667952,0,0.000925350260383687,0,0.000204286106724084,0.000204286106724084,8.85049800522864e-05,0.000312778886132916,-0.000585308447690612,0,0.000197899977474986,0.000103697356198141,0,0.00233983992093823,0.00107066294154624,0,-2.52954270806764e-05,0.000151363064743432,0.00038048129188997,0.00056233534662078,0,0.00186902470130664,0.000345458213276235,0.00541816338880279,0.00342342246827674,-0.000101515598109275,-1.16305643256739e-05,0.00038048129188997,0,0.00233983992093823,0.00038048129188997,0.00038048129188997,-7.55147167328096e-05,8.85049800522864e-05,5.9444752793985e-05,0.00038048129188997,0.000123870264111639,0.00038048129188997,0.00038048129188997,0,-0.000401079363645332,0.000204286106724084,0.00038048129188997,2.97223763969925e-05,0.00013306002916424,-0.000401079363645332,0,0.00260042209195669,0.000373121754730808,-0.000401079363645332,0.000204286106724084,0.000573161408197907,0.00107066294154624,-1.16305643256739e-05,0,3.46077958715879e-05,-1.16305643256739e-05,-1.16305643256739e-05,2.97223763969925e-05,0.000204286106724084,-0.000401079363645332,0.000925350260383687,0.00107066294154624,0,-0.000401079363645332
"D127350",0,8.04659353015221e-05,0.00032338963952194,-8.12740947603164e-05,-8.12740947603164e-05,0.000229187018245095,0.000396775261421419,0.000133031976014205,0.000157633689295242,-3.69093044726879e-05,-8.90974857763886e-05,0.000294962001689081,0.000338005932859386,0.000631460615983877,-8.90974857763886e-05,0.00112467069324156,0.0293139494165266,0.000294118863562866,0.000483763513382011,0,0.000244334919364222,0.000244334919364222,0,8.92313983583414e-05,8.92313983583414e-05,0.000544563929099409,-4.20811629450816e-07,0,-5.54386151071196e-05,0,4.88547224789963e-05,4.88547224789963e-05,0.00011385909772128,0.00113084300862959,0.000101831977196207,0,0.000544563929099409,0,0.000580755092864945,0.000580755092864945,0.000590463628240101,0.00043826854817987,-0.000346024059525826,0,0,0.000229187018245095,0,0.000356641761304863,0.000196768605944649,0,0.000100194234966277,0.000276852726790386,0.000631460615983877,0.000308463939612912,0,0.000738979987482646,0.000596437537370143,-3.11728305585643e-05,0.000361540787838437,0.000244334919364222,0.00011385909772128,0.000631460615983877,0,0.000356641761304863,0.000631460615983877,0.000631460615983877,-1.0461092063883e-05,0.000590463628240101,5.70186426995143e-05,0.000631460615983877,8.92313983583414e-05,0.000631460615983877,0.000631460615983877,0,-8.12740947603164e-05,0.000580755092864945,0.000631460615983877,0.000155212038443946,0,-8.12740947603164e-05,0,0.00113084300862959,0.000213857143667926,-8.12740947603164e-05,0.000580755092864945,0.000220634670239155,0.000196768605944649,0.00011385909772128,0,0.000160097457918542,0.00011385909772128,0.00011385909772128,0.000155212038443946,0.000580755092864945,-8.12740947603164e-05,0.000544563929099409,0.000196768605944649,0,-8.12740947603164e-05
"D127750",0,-9.52949621380075e-05,5.55258667676846e-05,0.0429403192457267,0.0429403192457267,0.000119033282470543,-0.000167669537787978,6.24031600000426e-05,0.000344626832119406,-0.000447420681460638,-0.000517535725572423,2.70982289348256e-05,0.11113140607548,-5.03268605067482e-05,-0.000569082819717736,-0.000183082890932729,0.000294118863562866,0.123221015104611,-0.000124175411807681,0.000189321249802229,-7.94585225259306e-05,-7.94585225259306e-05,0,-6.89985729675496e-05,-6.89985729675496e-05,7.11055961398798e-05,-8.67500313952607e-05,0.000236986958347521,2.88901219444714e-05,0,-0.000241631309061653,-0.000241631309061653,-0.000111622558577086,-4.65489532844559e-05,-0.000166031795558048,0,7.11055961398798e-05,0,-9.56793780640257e-06,-9.56793780640257e-06,-0.000286796610284886,0.000170404775425615,-0.00254335469820029,0,0,-3.86767545091605e-05,0,-0.00134812025745783,5.41964578696513e-05,0,-0.000138952284087091,0.000493865412328584,-5.03268605067482e-05,4.06001668586569e-05,0.000307438525024233,0.000203252441974136,-6.78383998136156e-05,-0.000696507172357385,-0.00135150768406995,-7.94585225259306e-05,-0.000111622558577086,-5.03268605067482e-05,0,-0.00134812025745783,-5.03268605067482e-05,-5.03268605067482e-05,-0.000327752293317096,-0.000286796610284886,-0.000225303468620617,-5.03268605067482e-05,-6.89985729675496e-05,-5.03268605067482e-05,-5.03268605067482e-05,0,0.0429403192457267,-9.56793780640257e-06,-5.03268605067482e-05,0.000334940228714221,0.0031439004377276,0.0429403192457267,0.000236986958347521,-4.65489532844559e-05,-5.4006629086329e-05,0.0429403192457267,-9.56793780640257e-06,-0.000315092875269355,5.41964578696513e-05,-0.000111622558577086,0,-0.000107766314835713,-0.000111622558577086,-0.000111622558577086,0.000334940228714221,-9.56793780640257e-06,0.0429403192457267,7.11055961398798e-05,5.41964578696513e-05,0,0.0429403192457267
"D131200",0,1.38837523796159e-05,0.000710001704688931,-0.000281020643526035,-0.000281020643526035,0.000162604835323188,3.36120520443713e-05,0.000666247929497089,9.10515063733363e-05,0.000156424088036409,0.00111120414828001,0.000228379818767174,-0.000109546388708841,0.000150954729325601,0.000361591678065475,0.000232784189288104,0.000483763513382011,-0.000124175411807681,0.0426410593594406,0,-4.26081189842271e-05,-4.26081189842271e-05,0,0.000876144027701197,0.000876144027701197,0.000114999344897864,0.00026588956656612,0,0.000100836156133114,0,0.000714637324183816,0.000714637324183816,0.000290940621087611,0.000154732636547893,0.000266886380037466,0,0.000114999344897864,0,-2.86300020403214e-05,-2.86300020403214e-05,0.000324134896552477,0,-0.000607384924904184,0,0,0.000521596462135241,0,-0.000325549478888985,0.000456759637534349,0,3.36120520443713e-05,0.00021027054386848,0.000150954729325601,0.000241881756691006,0,0.000605815621638834,0.000133443190018733,-7.41874316166697e-05,-0.000160768132276363,-4.26081189842271e-05,0.000290940621087611,0.000150954729325601,0,-0.000325549478888985,0.000150954729325601,0.000150954729325601,0.000235768725262824,0.000324134896552477,-9.5635402223919e-06,0.000150954729325601,0.000876144027701197,0.000150954729325601,0.000150954729325601,0,-0.000281020643526035,-2.86300020403214e-05,0.000150954729325601,8.86298555220401e-05,0,-0.000281020643526035,0,0.000154732636547893,0.00014727496074602,-0.000281020643526035,-2.86300020403214e-05,8.74703043953426e-05,0.000456759637534349,0.000290940621087611,0,0.000383417341482135,0.000290940621087611,0.000290940621087611,8.86298555220401e-05,-2.86300020403214e-05,-0.000281020643526035,0.000114999344897864,0.000456759637534349,0,-0.000281020643526035
"D131440",0,0,0,6.41902636945019e-05,6.41902636945019e-05,0,0.000347108713654282,0,0,0,0,0,0.000203950272901069,0,0,0,0,0.000189321249802229,0,0.00685834249870819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000198143594259166,0,0,0,0,0,0,0.000624484129483149,0,0,0,0,0,0,0.00133699502790875,0,0,0.00013313466766429,5.33450308432482e-05,0,0,0,0,0.000624484129483149,0,0,0,0.000198143594259166,0,0,0,0,0,0,6.41902636945019e-05,0,0,0,0,6.41902636945019e-05,0,0,0,6.41902636945019e-05,0,0,0,0,0,0,0,0,0,0,6.41902636945019e-05,0,0,0,6.41902636945019e-05
"D132090",0.000546552255482365,-1.52742977696935e-05,0.000137093159591139,-0.000519794952997583,-0.000519794952997583,4.28905383142937e-05,-8.61022449645234e-05,8.98577836556733e-05,-2.86627906355583e-05,-0.000250024777318113,-0.000359283346901377,0.00010866552175828,-6.31340703173059e-06,3.12404323167059e-05,-0.000236979806978998,-0.000101515598109275,0.000244334919364222,-7.94585225259306e-05,-4.26081189842271e-05,0,0.0814362860668724,0.0814362860668724,0,2.25662834394515e-06,2.25662834394515e-06,-0.000124429249119926,0.000402653725545464,0.000318554251170975,-0.00025830673489357,0,-0.000137441757451805,-0.000137441757451805,0.000249586403591628,3.50183395389982e-05,2.74577860196772e-05,0,-0.000124429249119926,0,-0.000148344299049216,-0.000148344299049216,-0.000238303542858727,0,-0.000795747190791902,0,0,0.000282167868117451,0.000172695146881251,-0.000380682432197819,1.04721260138478e-05,0,2.41823015598171e-05,9.05562468595852e-05,3.12404323167059e-05,0.000122167459682111,0.000137093159591139,0.000366387027621044,0.000223844577508541,-0.000403765790420166,-0.00067269923310648,0.0814362860668724,0.000249586403591628,3.12404323167059e-05,0,-0.000380682432197819,3.12404323167059e-05,3.12404323167059e-05,0.00015620216158353,-0.000238303542858727,-0.000129277837231287,3.12404323167059e-05,2.25662834394515e-06,3.12404323167059e-05,3.12404323167059e-05,0,-0.000519794952997583,-0.000148344299049216,3.12404323167059e-05,0.0322465830734595,-9.24701990461591e-05,-0.000519794952997583,0.000318554251170975,3.50183395389982e-05,2.75606637371252e-05,-0.000519794952997583,-0.000148344299049216,-0.000151958289622447,1.04721260138478e-05,0.000249586403591628,0,0.000143988747464346,0.000249586403591628,0.000249586403591628,0.0322465830734595,-0.000148344299049216,-0.000519794952997583,-0.000124429249119926,1.04721260138478e-05,0,-0.000519794952997583
"D132300",0.000546552255482365,-1.52742977696935e-05,0.000137093159591139,-0.000519794952997583,-0.000519794952997583,4.28905383142937e-05,-8.61022449645234e-05,8.98577836556733e-05,-2.86627906355583e-05,-0.000250024777318113,-0.000359283346901377,0.00010866552175828,-6.31340703173059e-06,3.12404323167059e-05,-0.000236979806978998,-0.000101515598109275,0.000244334919364222,-7.94585225259306e-05,-4.26081189842271e-05,0,0.0814362860668724,0.0814362860668724,0,2.25662834394515e-06,2.25662834394515e-06,-0.000124429249119926,0.000402653725545464,0.000318554251170975,-0.00025830673489357,0,-0.000137441757451805,-0.000137441757451805,0.000249586403591628,3.50183395389982e-05,2.74577860196772e-05,0,-0.000124429249119926,0,-0.000148344299049216,-0.000148344299049216,-0.000238303542858727,0,-0.000795747190791902,0,0,0.000282167868117451,0.000172695146881251,-0.000380682432197819,1.04721260138478e-05,0,2.41823015598171e-05,9.05562468595852e-05,3.12404323167059e-05,0.000122167459682111,0.000137093159591139,0.000366387027621044,0.000223844577508541,-0.000403765790420166,-0.00067269923310648,0.0814362860668724,0.000249586403591628,3.12404323167059e-05,0,-0.000380682432197819,3.12404323167059e-05,3.12404323167059e-05,0.00015620216158353,-0.000238303542858727,-0.000129277837231287,3.12404323167059e-05,2.25662834394515e-06,3.12404323167059e-05,3.12404323167059e-05,0,-0.000519794952997583,-0.000148344299049216,3.12404323167059e-05,0.0322465830734595,-9.24701990461591e-05,-0.000519794952997583,0.000318554251170975,3.50183395389982e-05,2.75606637371252e-05,-0.000519794952997583,-0.000148344299049216,-0.000151958289622447,1.04721260138478e-05,0.000249586403591628,0,0.000143988747464346,0.000249586403591628,0.000249586403591628,0.0322465830734595,-0.000148344299049216,-0.000519794952997583,-0.000124429249119926,1.04721260138478e-05,0,-0.000519794952997583
"D133239",0,0.00100970146220355,0,0,0,0,0,0.000459223376070027,0,0,0.000237093914279433,0,0,0,0,0,0,0,0,0,0,0,0.00423616054187595,0,0,0,0,0,0.000270752784948702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000131805447788803,0,0,0,0,0,0,0,0,0,0,0.000461630695910995,0,0,0,0,0.000131805447788803,0,0,0.000827847407472741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D137750",0,0.000115240371071631,0.000601087779512466,-0.000299622688114872,-0.000299622688114872,0.000412682536958776,-2.08449105438611e-05,0.000502877041732392,3.6594543785104e-05,0.000575266775010016,0.000910161619742403,0.000173922856178942,-2.51115036710296e-05,0.0003893823249636,-5.49993591906525e-05,0.000123870264111639,8.92313983583414e-05,-6.89985729675496e-05,0.000876144027701197,0,2.25662834394515e-06,2.25662834394515e-06,0,0.0575101014508845,0.0575101014508845,0.000952053359604579,0.000102518678801423,0,0.000694301665675962,0,5.20179454265795e-05,5.20179454265795e-05,0.000445358406853615,0.000100275673959661,0.000157972454861002,0,0.000952053359604579,0,0.00021763765633453,0.00021763765633453,0.000504097295273112,0,-0.000874814117177304,0.00187401217364895,0,0.000108147872734956,0,-0.00027832969444333,0.000347845712357884,0,0.000154696970401142,0.000155813581280248,0.0003893823249636,0.000187424794102773,0,0.000496901696462369,7.89862274305009e-05,-0.000237558319381367,-0.000433052945217524,2.25662834394515e-06,0.000445358406853615,0.0003893823249636,0,-0.00027832969444333,0.0003893823249636,0.0003893823249636,0.000733956049462845,0.000504097295273112,6.83457858676155e-05,0.0003893823249636,0.0575101014508845,0.0003893823249636,0.0003893823249636,0,-0.000299622688114872,0.00021763765633453,0.0003893823249636,3.41728929338077e-05,0,-0.000299622688114872,0,0.000100275673959661,9.28179981577875e-05,-0.000299622688114872,0.00021763765633453,0.000595413990881984,0.000347845712357884,0.000445358406853615,0,0.000584073487445401,0.000445358406853615,0.000445358406853615,3.41728929338077e-05,0.00021763765633453,-0.000299622688114872,0.000952053359604579,0.000347845712357884,0,-0.000299622688114872
"D137760",0,0.000115240371071631,0.000601087779512466,-0.000299622688114872,-0.000299622688114872,0.000412682536958776,-2.08449105438611e-05,0.000502877041732392,3.6594543785104e-05,0.000575266775010016,0.000910161619742403,0.000173922856178942,-2.51115036710296e-05,0.0003893823249636,-5.49993591906525e-05,0.000123870264111639,8.92313983583414e-05,-6.89985729675496e-05,0.000876144027701197,0,2.25662834394515e-06,2.25662834394515e-06,0,0.0575101014508845,0.0575101014508845,0.000952053359604579,0.000102518678801423,0,0.000694301665675962,0,5.20179454265795e-05,5.20179454265795e-05,0.000445358406853615,0.000100275673959661,0.000157972454861002,0,0.000952053359604579,0,0.00021763765633453,0.00021763765633453,0.000504097295273112,0,-0.000874814117177304,0.00187401217364895,0,0.000108147872734956,0,-0.00027832969444333,0.000347845712357884,0,0.000154696970401142,0.000155813581280248,0.0003893823249636,0.000187424794102773,0,0.000496901696462369,7.89862274305009e-05,-0.000237558319381367,-0.000433052945217524,2.25662834394515e-06,0.000445358406853615,0.0003893823249636,0,-0.00027832969444333,0.0003893823249636,0.0003893823249636,0.000733956049462845,0.000504097295273112,6.83457858676155e-05,0.0003893823249636,0.0575101014508845,0.0003893823249636,0.0003893823249636,0,-0.000299622688114872,0.00021763765633453,0.0003893823249636,3.41728929338077e-05,0,-0.000299622688114872,0,0.000100275673959661,9.28179981577875e-05,-0.000299622688114872,0.00021763765633453,0.000595413990881984,0.000347845712357884,0.000445358406853615,0,0.000584073487445401,0.000445358406853615,0.000445358406853615,3.41728929338077e-05,0.00021763765633453,-0.000299622688114872,0.000952053359604579,0.000347845712357884,0,-0.000299622688114872
"D140600",0,-0.000103916148940552,0.000474401902048595,-0.000409148991797547,-0.000409148991797547,0.000285996659494905,0.00044879576885227,0.000580146733043982,-2.67483949468315e-05,0.000195209142618403,-0.000227407828535364,0.000110579917447007,0.00015887973473292,0.00026269644749973,0.00116842923149394,0.000925350260383687,0.000544563929099409,7.11055961398798e-05,0.000114999344897864,0,-0.000124429249119926,-0.000124429249119926,0,0.000952053359604579,0.000952053359604579,0.0806245977221505,0.000215975542199325,0,0.000250901094552414,0,-7.46679320372914e-05,-7.46679320372914e-05,0.000255329590657809,0.000270252261944314,0.000219248229082592,0,0.0806245977221505,0,2.76088401387234e-05,2.76088401387234e-05,-0.000147064708728194,0.000704159719364455,-0.000755544881328638,0.000208773313191439,0.000139007555279866,4.48049340030206e-05,0.000174609542569978,-0.000607521027260686,0.000504058115327915,0,0.000214335002392801,9.24706425483121e-05,0.00026269644749973,0.00044455050223054,0,0.000727642091484642,1.56432886985655e-05,-0.000266013896687754,-0.000600172487460324,-0.000124429249119926,0.000255329590657809,0.00026269644749973,0,-0.000607521027260686,0.00026269644749973,0.00026269644749973,0.00056574375585507,-0.000147064708728194,-5.83400915962554e-05,0.00026269644749973,0.000952053359604579,0.00026269644749973,0.00026269644749973,0,-0.000409148991797547,2.76088401387234e-05,0.00026269644749973,-2.91700457981277e-05,0,-0.000409148991797547,0,0.000270252261944314,2.9475059425852e-05,-0.000409148991797547,2.76088401387234e-05,9.65145864877418e-05,0.000504058115327915,0.000255329590657809,0,0.000147817538841799,0.000255329590657809,0.000255329590657809,-2.91700457981277e-05,2.76088401387234e-05,-0.000409148991797547,0.0806245977221505,0.000504058115327915,0,-0.000409148991797547
"D143465",0,-0.000130225420196409,0.000804993402292218,-0.000590944557629582,-0.000590944557629582,0.000233378116983192,-0.000110497120531653,0.000751693124138323,0.000307725551612126,-0.000204855473927019,-0.000432467973602767,0.000364928083871164,1.02410719777939e-06,6.84555674957604e-06,-0.000432467973602767,-5.54341558639452e-05,-4.20811629450816e-07,-8.67500313952607e-05,0.00026588956656612,0,0.000402653725545464,0.000402653725545464,0,0.000102518678801423,0.000102518678801423,0.000215975542199325,0.0924218562449966,0,-0.000190659831468303,0.000246493667058554,-0.000161836633018934,-0.000161836633018934,2.72227593556221e-06,1.06234639718683e-05,0.000350109652748563,0.000522157379915235,0.000215975542199325,0,9.45904674900718e-05,9.45904674900718e-05,-0.000252301793751621,0,-0.000602942410635766,0,0,1.84956627471638e-05,0.000148300271314122,-0.000748333373074656,0.0001685412923823,0,-0.000110497120531653,6.61613712924553e-05,6.84555674957604e-06,9.77725841149812e-05,0,6.06052424989603e-05,-1.06659825572913e-05,-0.000506514949344743,-0.000881313995156486,0.000402653725545464,2.72227593556221e-06,6.84555674957604e-06,0,-0.000748333373074656,6.84555674957604e-06,6.84555674957604e-06,3.42277837478802e-05,-0.000252301793751621,-0.000153672712798416,6.84555674957604e-06,0.000102518678801423,6.84555674957604e-06,6.84555674957604e-06,0,-0.000590944557629582,9.45904674900718e-05,6.84555674957604e-06,8.5428157380895e-05,0,-0.000590944557629582,0,1.06234639718683e-05,0.000202718367828854,-0.000590944557629582,9.45904674900718e-05,-0.000200748040756707,0.0001685412923823,2.72227593556221e-06,0,9.51989963300859e-05,2.72227593556221e-06,2.72227593556221e-06,8.5428157380895e-05,9.45904674900718e-05,-0.000590944557629582,0.000215975542199325,0.0001685412923823,0.000246493667058554,-0.000590944557629582
