"","D102300","D103780","D104130","D104300","D104310","D107650","D109100","D109350","D109800","D114480","D114500","D115645","D125320","D125852","D125853","D126200","D127350","D127750","D131200","D131440","D132090","D132300","D133239","D137750","D137760","D140600","D143465","D144700","D145500","D153800","D155600","D155601","D157300","D161400","D164230","D165199","D165720","D166760","D168600","D168601","D176807","D181000","D181500","D182830","D188470","D190310","D205700","D208550","D209850","D210050","D211980","D219700","D222100","D226150","D236000","D254200","D254500","D260480","D266600","D267740","D300125","D600319","D600803","D600807","D601208","D601318","D601367","D601518","D601665","D601666","D601682","D601941","D601942","D602080","D602096","D602404","D603266","D604827","D605055","D605526","D605839","D605841","D605844","D606889","D607060","D607154","D607373","D607498","D607499","D607501","D607508","D607516","D607682","D607688","D607822","D607850","D608049","D608895","D608907"
"D114500",0,21.2530219299805,48.2043671696109,2.44132314488301,2.44132314488301,23.633004500894,38.0766137772603,33.2249478416894,61.4736909272347,20.5812609665035,454.810388733217,19.4398552002447,2.21790085848746,43.415209421974,8.39649948430555,25.8049237381508,10.1717728831551,1.91274046973756,48.6247540926017,0,6.35440625852412,6.35440625852412,112.681316370281,34.6481216253134,34.6481216253134,10.8255482209874,5.05260072732656,89.8759633854895,11.9335900650571,0,32.5496732260962,32.5496732260962,23.5259007142827,56.0428258025072,8.43610191486102,0,10.8255482209874,0,2.39812407281075,2.39812407281075,14.9544562801718,0,1.87591574667533,0,96.9676255527825,11.7841282716787,62.6998078595147,6.28516360515593,18.3453861407135,0,29.4710314258709,16.9625057657121,43.415209421974,43.1353119400272,24.0329244365733,65.6100408240117,37.8484572396467,7.52351139593812,5.00357151651153,6.35440625852412,23.5259007142827,43.415209421974,0,6.28516360515593,43.415209421974,43.415209421974,15.5054319364193,14.9544562801718,14.3669108519139,43.415209421974,34.6481216253134,43.415209421974,43.415209421974,149.793272309149,2.44132314488301,2.39812407281075,43.415209421974,6.5592888619535,7.87766816696467,2.44132314488301,89.8759633854895,56.0428258025072,52.8774986549683,2.44132314488301,2.39812407281075,23.1835279388149,18.3453861407135,23.5259007142827,0,27.5113740260773,23.5259007142827,23.5259007142827,6.5592888619535,2.39812407281075,2.44132314488301,10.8255482209874,18.3453861407135,0,2.44132314488301
"D115645",0,377.496068181818,3226.46212121212,5.33762014858512,5.33762014858512,1155.60020871985,241.057514803204,364.730500658762,494.320473393913,39.5629067090115,19.4398552002447,102953.473140496,36.449572080639,1010.24817533047,78.4278398909585,197.883663209061,928.269020119225,29.8848978637143,416.355957553476,0,89.4187291390015,89.4187291390015,0,209.526032293331,209.526032293331,91.7143022793533,129.913470939282,0,30.7732997621112,0,124.108296388543,124.108296388543,286.705874568469,1055.44101075998,246.13957934046,0,91.7143022793533,0,107.548737373737,107.548737373737,33.6899659243033,0,1.31891714266052,0,0,1155.60020871985,0,4.53873981847038,791.94979338843,0,241.057514803204,1969.54470355731,1010.24817533047,2762.16635254989,0,1853.49951644101,823.029218419662,13.8522194917186,4.59058526840694,89.4187291390015,286.705874568469,1010.24817533047,0,4.53873981847038,1010.24817533047,1010.24817533047,56.4972913217987,33.6899659243033,138.091477203445,1010.24817533047,209.526032293331,1010.24817533047,1010.24817533047,0,5.33762014858512,107.548737373737,1010.24817533047,479.867883281972,0,5.33762014858512,0,1055.44101075998,967.938636363636,5.33762014858512,107.548737373737,76.400742396644,791.94979338843,286.705874568469,0,509.441387559809,286.705874568469,286.705874568469,479.867883281972,107.548737373737,5.33762014858512,91.7143022793533,791.94979338843,0,5.33762014858512
"D125320",0,18.6153171697549,45.2455625653766,72.2799626629417,72.2799626629417,43.8007462817763,7.37370653585341,29.7208200001789,49.0741561259869,3.90748266021806,2.21790085848746,36.449572080639,872.349591218641,19.8790572369618,5.57419330805698,6.41611178031252,56.6553131253411,7232.14528301887,10.7870215387653,121.569418251461,18.267260614826,18.267260614826,0,20.1635930658854,20.1635930658854,22.3943665200059,17.2378298719517,171.597985433132,14.6422889459411,0,4.5948551471351,4.5948551471351,16.7033770470482,20.4905702507376,7.48247029504935,0,22.3943665200059,0,20.9265835894063,20.9265835894063,10.4230141629383,105.94082942137,1.68486531482402,0,0,21.8201519938519,0,3.23845219480049,33.7255827080646,0,14.7929297787183,95.8581849660944,19.8790572369618,40.4053395932665,90.8459922881286,60.9802726824379,17.2549492924982,5.91719590222664,2.61138349189631,18.267260614826,16.7033770470482,19.8790572369618,0,3.23845219480049,19.8790572369618,19.8790572369618,10.3277549127557,10.4230141629383,9.95423978521152,19.8790572369618,20.1635930658854,19.8790572369618,19.8790572369618,0,72.2799626629417,20.9265835894063,19.8790572369618,48.0783010034026,109.10075996926,72.2799626629417,171.597985433132,20.4905702507376,19.2994124133347,72.2799626629417,20.9265835894063,3.21746222687122,33.7255827080646,16.7033770470482,0,12.399140785088,16.7033770470482,16.7033770470482,48.0783010034026,20.9265835894063,72.2799626629417,22.3943665200059,33.7255827080646,0,72.2799626629417
"D125852",0,95.7154840568575,1324.5476076555,6.04346574236133,6.04346574236133,520.357988721804,1030.59407138536,931.587192085072,481.035264702475,21.5271059457423,43.415209421974,1010.24817533047,19.8790572369618,34507.9508310249,76.6062569565909,203.286897384536,862.698770775623,16.3851322201543,202.86233471209,0,47.3155131550461,47.3155131550461,0,214.615733482643,214.615733482643,97.4909580743428,34.6190963508883,0,50.9203996419287,0,64.7556608187135,64.7556608187135,143.092768614027,970.975291802256,123.965034182166,0,97.4909580743428,0,113.606422488971,113.606422488971,74.4349628381482,0,3.783548189679,0,0,1055.3739489569,0,18.140830133782,367.929891015417,0,121.551921725894,846.001375212224,34507.9508310249,1150.26502770083,1324.5476076555,2480.3949525453,381.192480110159,62.7958113005913,18.3466347689313,47.3155131550461,143.092768614027,34507.9508310249,0,18.140830133782,34507.9508310249,34507.9508310249,92.0212022160665,74.4349628381482,144.321167904353,34507.9508310249,214.615733482643,34507.9508310249,34507.9508310249,0,6.04346574236133,113.606422488971,34507.9508310249,231.515206846566,0,6.04346574236133,0,970.975291802256,896.616842105263,6.04346574236133,113.606422488971,293.581363815411,367.929891015417,143.092768614027,0,244.737239936347,143.092768614027,143.092768614027,231.515206846566,113.606422488971,6.04346574236133,97.4909580743428,367.929891015417,0,6.04346574236133
"D125853",0,28.4713453750723,48.2043671696109,3.68111734385181,3.68111734385181,35.5471637947331,33.7633279889419,16.4869388534328,13.4137252669246,16.8561458594441,8.39649948430555,78.4278398909585,5.57419330805698,76.6062569565909,454.810388733217,44.7687069797863,10.1717728831551,6.75142179386145,30.1566984516616,0,10.6352694221614,10.6352694221614,0,15.2162772194567,15.2162772194567,28.6306649509039,5.05260072732656,0,8.90413666946796,0,18.7758694110444,18.7758694110444,14.0461765935398,11.0864009625668,12.6847184589396,0,28.6306649509039,0,7.22544942023973,7.22544942023973,14.9544562801718,0,2.68799480301887,0,0,11.7841282716787,31.2587704881011,4.29585541070823,27.5920525422828,0,12.5087028392767,16.9625057657121,76.6062569565909,64.8888959787478,0,32.6202033956002,28.3098298760161,10.2827919311744,5.00357151651153,10.6352694221614,14.0461765935398,76.6062569565909,0,4.29585541070823,76.6062569565909,76.6062569565909,15.5054319364193,14.9544562801718,29.0610861879261,76.6062569565909,15.2162772194567,76.6062569565909,76.6062569565909,0,3.68111734385181,7.22544942023973,76.6062569565909,19.779560986821,0,3.68111734385181,0,11.0864009625668,42.186419691942,3.68111734385181,7.22544942023973,21.207476888705,27.5920525422828,14.0461765935398,0,13.6844140233338,14.0461765935398,14.0461765935398,19.779560986821,7.22544942023973,3.68111734385181,28.6306649509039,27.5920525422828,0,3.68111734385181
"D126200",0,26.2094892699348,505.118967247514,5.46666712451258,5.46666712451258,112.040564818042,303.668565334417,137.024803865223,115.777775454298,49.2250883332884,25.8049237381508,197.883663209061,6.41611178031252,203.286897384536,44.7687069797863,5295.93803804868,386.245105030618,5.3698425724217,100.964227533554,0,14.0722090039918,14.0722090039918,0,57.8302363718025,57.8302363718025,88.0991235964194,21.3403950519575,0,16.6328635159696,0,18.5956919345058,18.5956919345058,37.1577569396544,765.256847804863,99.555424358667,0,88.0991235964194,0,49.8501688200603,49.8501688200603,24.1295469452416,617.435083762887,3.71174848042429,0,250.344049556882,112.040564818042,0,20.077395970135,340.879886987871,0,32.2659374216897,169.82016188123,203.286897384536,446.700860600627,0,837.200113576795,173.139868449856,69.9475487585676,24.2915476467558,14.0722090039918,37.1577569396544,203.286897384536,0,20.077395970135,203.286897384536,203.286897384536,18.97344375589,24.1295469452416,40.8773764375525,203.286897384536,57.8302363718025,203.286897384536,203.286897384536,0,5.46666712451258,49.8501688200603,203.286897384536,56.1734269754753,60.7002232885173,5.46666712451258,0,765.256847804863,196.596245576242,5.46666712451258,49.8501688200603,62.4217446401674,340.879886987871,37.1577569396544,0,58.9044822486781,37.1577569396544,37.1577569396544,56.1734269754753,49.8501688200603,5.46666712451258,88.0991235964194,340.879886987871,0,5.46666712451258
"D127350",0,89.621368705036,1214.16864035088,8.59923670840639,8.59923670840639,480.979546332046,229.101062068966,167.168146135266,221.424995556346,20.2981331063025,10.1717728831551,928.269020119225,56.6553131253411,862.698770775623,10.1717728831551,386.245105030618,31143.425625,46.6976268274397,381.659627757353,0,89.4187291390015,89.4187291390015,0,99.6430191169413,99.6430191169413,138.169590173026,32.5836217043314,0,15.9097959770115,0,60.7676597560976,60.7676597560976,133.634094078524,1364.94195580716,115.882513953488,0,138.169590173026,0,160.947936046512,160.947936046512,70.2169816106531,3313.1303856383,2.86903967065868,0,0,480.979546332046,0,14.7111127184695,341.110904983571,0,113.641399835796,778.585640625,862.698770775623,1055.70934322034,0,1497.280078125,715.324160206718,14.6378199027073,14.8776695289734,89.4187291390015,133.634094078524,862.698770775623,0,14.7111127184695,862.698770775623,862.698770775623,28.6310509078373,70.2169816106531,67.2426333261362,862.698770775623,99.6430191169413,862.698770775623,862.698770775623,0,8.59923670840639,160.947936046512,862.698770775623,215.450886371498,0,8.59923670840639,0,1364.94195580716,409.5125,8.59923670840639,160.947936046512,76.8973472222222,341.110904983571,133.634094078524,0,227.656620065789,133.634094078524,133.634094078524,215.450886371498,160.947936046512,8.59923670840639,138.169590173026,341.110904983571,0,8.59923670840639
"D127750",0,15.5830754716981,37.0440853740131,62.9163638779857,62.9163638779857,36.0567166555111,6.15763753343454,24.6993008483503,40.6519894840537,5.01700772930631,1.91274046973756,29.8848978637143,709.568971164115,16.3851322201543,6.75142179386145,5.3698425724217,46.6976268274397,709.568971164115,8.95749701593419,99.1227081489144,15.4276905005243,15.4276905005243,0,16.8571399735678,16.8571399735678,18.9037677046839,14.6194819902418,139.803551939398,13.9620851048806,0,7.75405267457693,7.75405267457693,13.9192965695825,16.883880520651,6.24703579264088,0,18.9037677046839,0,17.6311089881379,17.6311089881379,10.4263241645829,86.4135006243063,1.68298144918345,0,0,17.9680628149537,0,3.12824191007773,27.8406540359033,0,12.3504615670601,78.6212309512853,16.3851322201543,33.1048903800159,74.3518297186598,50.0494483253901,14.2440555532528,5.86480080964048,2.57969622116902,15.4276905005243,13.9192965695825,16.3851322201543,0,3.12824191007773,16.3851322201543,16.3851322201543,8.77748989886757,10.4263241645829,8.36495294979717,16.3851322201543,16.8571399735678,16.3851322201543,16.3851322201543,0,62.9163638779857,17.6311089881379,16.3851322201543,39.838088423409,90.8941594011588,62.9163638779857,139.803551939398,16.883880520651,15.9123108537269,62.9163638779857,17.6311089881379,5.46218670612899,27.8406540359033,13.9192965695825,0,10.2768638224021,13.9192965695825,13.9192965695825,39.838088423409,17.6311089881379,62.9163638779857,18.9037677046839,27.8406540359033,0,62.9163638779857
"D131200",0,47.7659902223926,1081.3689453125,5.19077856864275,5.19077856864275,226.992898141399,59.6617349137931,260.396535326087,110.941242608293,35.1717651238518,48.6247540926017,416.355957553476,10.7870215387653,202.86233471209,30.1566984516616,100.964227533554,381.659627757353,8.95749701593419,12165.4006347656,0,24.6481461512283,24.6481461512283,0,215.13833672976,215.13833672976,50.6842196806952,55.4469192867825,0,27.7927336554937,0,134.674272972973,134.674272972973,139.794531039591,210.42855152027,122.342181116436,0,50.6842196806952,0,29.1277830387205,29.1277830387205,40.4770221663352,0,2.20350269039735,0,0,458.666062223859,0,2.95160298056364,333.870343321183,0,59.6617349137931,353.902563920454,202.86233471209,469.02749435241,0,680.581853693182,170.817384955024,13.0292682650471,7.49083727116253,24.6481461512283,139.794531039591,202.86233471209,0,2.95160298056364,202.86233471209,202.86233471209,48.9779182611659,40.4770221663352,36.4540519067797,202.86233471209,215.13833672976,202.86233471209,202.86233471209,0,5.19077856864275,29.1277830387205,202.86233471209,108.166940903723,0,5.19077856864275,0,210.42855152027,195.722886029412,5.19077856864275,29.1277830387205,42.9114660838294,333.870343321183,139.794531039591,0,229.569700906678,139.794531039591,139.794531039591,108.166940903723,29.1277830387205,5.19077856864275,50.6842196806952,333.870343321183,0,5.19077856864275
"D131440",0,0,0,17.1642967198043,17.1642967198043,0,879.80438582552,0,0,0,0,0,121.569418251461,0,0,0,0,99.1227081489144,0,1016928.18367347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.111147109446,0,0,0,0,0,0,43.8331113652358,0,0,0,0,0,0,34388.8757763975,0,0,45.1681299854967,14.7376014163388,0,0,0,0,43.8331113652358,0,0,0,112.111147109446,0,0,0,0,0,0,17.1642967198043,0,0,0,0,17.1642967198043,0,0,0,17.1642967198043,0,0,0,0,0,0,0,0,0,0,17.1642967198043,0,0,0,17.1642967198043
